UF;CD_UF;CD_MUNICIPIO;MUN;POP_EST;CD_MUN_IBGE;CD_MUN;AREA_MUN;DENS_POP
RS;43.0;7401.0;Esmeralda;3264.0;4307401.0;4307401;829.587;3.9
GO;52.0;21452.0;Trombas;3106.0;5221452.0;5221452;802.905;3.9
GO;52.0;7907.0;Flores de Goiás;14156.0;5207907.0;5207907;3695.106;3.8
BA;29.0;26202.0;Riachão das Neves;22323.0;2926202.0;2926202;5977.931;3.7
PA;15.0;5486.0;Pacajá;43594.0;1505486.0;1505486;11832.323;3.7
GO;52.0;14101.0;Mutunópolis;3562.0;5214101.0;5214101;955.069;3.7
RS;43.0;18622.0;São José dos Ausentes;4286.0;4318622.0;4318622;1173.907;3.7
MT;51.0;4500.0;Indiavaí;2194.0;5104500.0;5104500;592.495;3.7
TO;17.0;3867.0;Cariri do Tocantins;4147.0;1703867.0;1703867;1126.291;3.7
AP;16.0;253.0;Itaubal;6043.0;1600253.0;1600253;1622.867;3.7
MT;51.0;2504.0;Cáceres;91626.0;5102504.0;5102504;24495.51;3.7
AC;12.0;336.0;Mâncio Lima;20329.0;1200336.0;1200336;5451.617;3.7
MG;31.0;4809.0;Augusto de Lima;4593.0;3104809.0;3104809;1254.832;3.7
MG;31.0;8503.0;Botumirim;5841.0;3108503.0;3108503;1568.884;3.7
GO;52.0;13400.0;Moiporá;1693.0;5213400.0;5213400;452.314;3.7
PR;41.0;9500.0;Guaraqueçaba;7474.0;4109500.0;4109500;2011.357;3.7
TO;17.0;6506.0;Darcinópolis;6054.0;1706506.0;1706506;1641.77;3.7
RS;43.0;2501.0;Bossoroca;5988.0;4302501.0;4302501;1610.056;3.7
GO;52.0;7535.0;Faina;7164.0;5207535.0;5207535;1949.685;3.7
GO;52.0;6404.0;Crixás;17445.0;5206404.0;5206404;4673.039;3.7
PI;22.0;10623.0;Sebastião Barros;3228.0;2210623.0;2210623;893.488;3.6
PI;22.0;10409.0;São Miguel do Tapuio;17902.0;2210409.0;2210409;4988.973;3.6
AC;12.0;708.0;Xapuri;19090.0;1200708.0;1200708;5350.586;3.6
SP;35.0;21200.0;Iporanga;4091.0;3521200.0;3521200;1152.059;3.6
GO;52.0;9457.0;Guarinos;2165.0;5209457.0;5209457;593.188;3.6
BA;29.0;7707.0;Chorrochó;10929.0;2907707.0;2907707;3005.319;3.6
MG;31.0;68101.0;Tapira;4212.0;3168101.0;3168101;1179.248;3.6
TO;17.0;12157.0;Lavandeira;1673.0;1712157.0;1712157;468.006;3.6
MT;51.0;6273.0;Novo Horizonte do Norte;3307.0;5106273.0;5106273;920.048;3.6
TO;17.0;2307.0;Arapoema;5553.0;1702307.0;1702307;1558.138;3.6
MT;51.0;7008.0;Poxoréu;24587.0;5107008.0;5107008;6915.298;3.6
PI;22.0;2455.0;Capitão Gervásio Oliveira;4065.0;2202455.0;2202455;1132.995;3.6
RS;43.0;7104.0;Herval;6307.0;4307104.0;4307104;1759.717;3.6
GO;52.0;20207.0;São Miguel do Araguaia;22079.0;5220207.0;5220207;6150.179;3.6
MT;51.0;3601.0;Dom Aquino;7915.0;5103601.0;5103601;2183.603;3.6
MT;51.0;409.0;Alto Garças;13707.0;5100409.0;5100409;3858.153;3.6
MG;31.0;27800.0;Grão Mogol;14091.0;3127800.0;3127800;3885.294;3.6
GO;52.0;12956.0;Matrinchã;4033.0;5212956.0;5212956;1150.503;3.5
GO;52.0;14606.0;Niquelândia;34466.0;5214606.0;5214606;9846.293;3.5
TO;17.0;6100.0;Cristalândia;6437.0;1706100.0;1706100;1850.75;3.5
MT;51.0;3957.0;Glória D'Oeste;2899.0;5103957.0;5103957;833.13;3.5
MT;51.0;3809.0;Figueirópolis D'Oeste;3112.0;5103809.0;5103809;891.448;3.5
MG;31.0;64308.0;São Roque de Minas;7341.0;3164308.0;3164308;2098.867;3.5
PA;15.0;4802.0;Monte Alegre;63641.0;1504802.0;1504802;18152.559;3.5
MS;50.0;7935.0;Sonora;14822.0;5007935.0;5007935;4185.528;3.5
MS;50.0;7976.0;Taquarussu;3730.0;5007976.0;5007976;1052.232;3.5
MA;21.0;9502.0;Riachão;22699.0;2109502.0;2109502;6402.83;3.5
PI;22.0;5532.0;Jurema;4505.0;2205532.0;2205532;1271.881;3.5
PA;15.0;4455.0;Medicilândia;28633.0;1504455.0;1504455;8272.629;3.5
PI;22.0;10391.0;São Miguel do Fidalgo;2870.0;2210391.0;2210391;813.444;3.5
PI;22.0;8700.0;Redenção do Gurguéia;8563.0;2208700.0;2208700;2470.531;3.5
PR;41.0;6456.0;Coronel Domingos Soares;5516.0;4106456.0;4106456;1556.186;3.5
PI;22.0;9153.0;Santa Cruz dos Milagres;3466.0;2209153.0;2209153;978.547;3.5
RS;43.0;661.0;André da Rocha;1157.0;4300661.0;4300661;331.208;3.5
RO;11.0;809.0;Candeias do Jamari;24163.0;1100809.0;1100809;6843.868;3.5
TO;17.0;6001.0;Couto Magalhães;5515.0;1706001.0;1706001;1584.196;3.5
MG;31.0;42502.0;Monjolos;2196.0;3142502.0;3142502;650.911;3.4
RO;11.0;1500.0;Seringueiras;12954.0;1101500.0;1101500;3773.505;3.4
MG;31.0;71105.0;Veríssimo;3480.0;3171105.0;3171105;1031.823;3.4
MS;50.0;2159.0;Bodoquena;8849.0;5002159.0;5002159;2591.933;3.4
GO;52.0;21080.0;Teresina de Goiás;2685.0;5221080.0;5221080;784.793;3.4
BA;29.0;30204.0;Sento Sé;40147.0;2930204.0;2930204;11980.172;3.4
GO;52.0;9408.0;Guarani de Goiás;4106.0;5209408.0;5209408;1221.054;3.4
RS;43.0;4622.0;Capão Bonito do Sul;1769.0;4304622.0;4304622;526.85;3.4
RS;43.0;22376.0;Unistalda;2052.0;4322376.0;4322376;602.387;3.4
MS;50.0;5806.0;Nioaque;13412.0;5005806.0;5005806;3909.44;3.4
PI;22.0;7850.0;Pavussu;3698.0;2207850.0;2207850;1090.697;3.4
MG;31.0;70438.0;União de Minas;3848.0;3170438.0;3170438;1147.407;3.4
MT;51.0;8006.0;Tapurah;15272.0;5108006.0;5108006;4492.539;3.4
RS;43.0;8656.0;Garruchos;2729.0;4308656.0;4308656;803.737;3.4
AM;13.0;4005.0;Silves;12404.0;1304005.0;1304005;3723.382;3.3
TO;17.0;18709.0;Rio dos Bois;2833.0;1718709.0;1718709;847.255;3.3
GO;52.0;2155.0;Araguapaz;7182.0;5202155.0;5202155;2188.1;3.3
PI;22.0;5904.0;Manoel Emídio;5314.0;2205904.0;2205904;1620.413;3.3
MG;31.0;9402.0;Buritizeiro;24068.0;3109402.0;3109402;7218.401;3.3
MA;21.0;6102.0;Loreto;11876.0;2106102.0;2106102;3597.231;3.3
MG;31.0;4502.0;Arinos;17598.0;3104502.0;3104502;5279.419;3.3
GO;52.0;4201.0;Cachoeira de Goiás;1419.0;5204201.0;5204201;424.49;3.3
AM;13.0;4203.0;Tefé;79278.0;1304203.0;1304203;23692.223;3.3
MT;51.0;300.0;Alto Araguaia;17657.0;5100300.0;5100300;5402.308;3.3
TO;17.0;350.0;Aliança do Tocantins;5222.0;1700350.0;1700350;1580.999;3.3
RO;11.0;15.0;Alta Floresta D'Oeste;22853.0;1100015.0;1100015;7067.127;3.2
RS;43.0;4655.0;Capão do Cipó;3186.0;4304655.0;4304655;1007.796;3.2
TO;17.0;3305.0;Bom Jesus do Tocantins;4181.0;1703305.0;1703305;1326.947;3.2
MT;51.0;6778.0;Porto Alegre do Norte;12524.0;5106778.0;5106778;3971.721;3.2
MT;51.0;7305.0;São José do Rio Claro;14662.0;5107305.0;5107305;4525.304;3.2
RS;43.0;2220.0;Boa Vista do Cadeado;2271.0;4302220.0;4302220;701.221;3.2
PA;15.0;404.0;Alenquer;74836.0;1500404.0;1500404;23645.452;3.2
MT;51.0;5176.0;Juruena;10149.0;5105176.0;5105176;3207.837;3.2
MG;31.0;28600.0;Guarda-Mor;6684.0;3128600.0;3128600;2068.808;3.2
BA;29.0;24405.0;Pilão Arcado;37272.0;2924405.0;2924405;11597.923;3.2
PI;22.0;4402.0;Gilbués;11166.0;2204402.0;2204402;3495.692;3.2
PR;41.0;28625.0;Alto Paraíso;3077.0;4128625.0;4128625;967.772;3.2
BA;29.0;9406.0;Cotegipe;13472.0;2909406.0;2909406;4282.775;3.1
PI;22.0;2026.0;Buriti dos Montes;7538.0;2202026.0;2202026;2437.326;3.1
GO;52.0;13707.0;Montes Claros de Goiás;8972.0;5213707.0;5213707;2900.397;3.1
GO;52.0;4805.0;Campo Alegre de Goiás;7711.0;5204805.0;5204805;2450.111;3.1
PI;22.0;11209.0;Uruçuí;26501.0;2211209.0;2211209;8413.016;3.1
TO;17.0;3602.0;Brasilândia do Tocantins;2016.0;1703602.0;1703602;645.908;3.1
TO;17.0;7108.0;Divinópolis do Tocantins;7297.0;1707108.0;1707108;2358.282;3.1
MA;21.0;1806.0;Benedito Leite;5597.0;2101806.0;2101806;1784.64;3.1
AM;13.0;4237.0;Tonantins;20224.0;1304237.0;1304237;6446.894;3.1
PI;22.0;7355.0;Pajeú do Piauí;3041.0;2207355.0;2207355;986.961;3.1
RO;11.0;379.0;Alto Alegre dos Parecis;12263.0;1100379.0;1100379;3958.273;3.1
GO;52.0;12253.0;Lagoa Santa;1426.0;5212253.0;5212253;463.289;3.1
MT;51.0;6703.0;Ponte Branca;2076.0;5106703.0;5106703;701.138;3.0
BA;29.0;11303.0;Gentio do Ouro;11263.0;2911303.0;2911303;3817.946;3.0
BA;29.0;9307.0;Correntina;34179.0;2909307.0;2909307;11504.314;3.0
AM;13.0;102.0;Anori;17932.0;1300102.0;1300102;6036.38;3.0
SC;42.0;11892.0;Painel;2228.0;4211892.0;4211892;738.331;3.0
TO;17.0;10904.0;Itapiratins;3679.0;1710904.0;1710904;1246.349;3.0
GO;52.0;7105.0;Diorama;2023.0;5207105.0;5207105;685.382;3.0
PI;22.0;7603.0;Parnaguá;10289.0;2207603.0;2207603;3428.811;3.0
TO;17.0;21109.0;Tocantínia;7751.0;1721109.0;1721109;2609.775;3.0
TO;17.0;3909.0;Caseara;5009.0;1703909.0;1703909;1680.014;3.0
RO;11.0;320.0;São Miguel do Guaporé;22267.0;1100320.0;1100320;7460.117;3.0
MG;31.0;8206.0;Bonfinópolis de Minas;5615.0;3108206.0;3108206;1850.487;3.0
TO;17.0;16307.0;Pau D'Arco;4085.0;1716307.0;1716307;1375.551;3.0
GO;52.0;15256.0;Novo Planalto;3723.0;5215256.0;5215256;1254.491;3.0
GO;52.0;19803.0;São Domingos;9581.0;5219803.0;5219803;3335.999;2.9
GO;52.0;14051.0;Mundo Novo;6223.0;5214051.0;5214051;2141.534;2.9
BA;29.0;15353.0;Itaguaçu da Bahia;12683.0;2915353.0;2915353;4310.238;2.9
PA;15.0;859.0;Anapu;34947.0;1500859.0;1500859;11895.27;2.9
BA;29.0;19900.0;Macururé;7455.0;2919900.0;2919900;2545.856;2.9
MT;51.0;3007.0;Chapada dos Guimarães;19374.0;5103007.0;5103007;6603.252;2.9
PI;22.0;7934.0;Pedro Laurentino;2514.0;2207934.0;2207934;870.614;2.9
MG;31.0;26604.0;Francisco Dumont;4564.0;3126604.0;3126604;1576.128;2.9
GO;52.0;16452.0;Perolândia;3000.0;5216452.0;5216452;1033.657;2.9
TO;17.0;17008.0;Pindorama do Tocantins;4596.0;1717008.0;1717008;1560.551;2.9
TO;17.0;13957.0;Muricilândia;3485.0;1713957.0;1713957;1194.368;2.9
RS;43.0;11502.0;Lavras do Sul;7294.0;4311502.0;4311502;2600.969;2.8
MG;31.0;27339.0;Gameleiras;4863.0;3127339.0;3127339;1733.203;2.8
MG;31.0;61700.0;São Gonçalo do Abaeté;7521.0;3161700.0;3161700;2692.545;2.8
TO;17.0;3701.0;Brejinho de Nazaré;4796.0;1703701.0;1703701;1722.59;2.8
BA;29.0;22250.0;Muquém do São Francisco;10796.0;2922250.0;2922250;3852.111;2.8
GO;52.0;2502.0;Aruanã;8515.0;5202502.0;5202502;3054.773;2.8
MG;31.0;29103.0;Gurinhatã;5203.0;3129103.0;3129103;1849.137;2.8
RR;14.0;456.0;Pacaraima;22104.0;1400456.0;1400456;8025.045;2.8
MS;50.0;1102.0;Aquidauana;48561.0;5001102.0;5001102;17087.021;2.8
MT;51.0;4542.0;Itanhangá;8049.0;5104542.0;5104542;2909.745;2.8
TO;17.0;14203.0;Natividade;8961.0;1714203.0;1714203;3241.672;2.8
TO;17.0;3842.0;Campos Lindos;8951.0;1703842.0;1703842;3234.445;2.8
TO;17.0;21257.0;Tupirama;2003.0;1721257.0;1721257;706.883;2.8
TO;17.0;7652.0;Figueirópolis;5336.0;1707652.0;1707652;1935.709;2.8
RO;11.0;338.0;Nova Mamoré;28496.0;1100338.0;1100338;10070.49;2.8
GO;52.0;13772.0;Montividiu do Norte;3770.0;5213772.0;5213772;1337.232;2.8
GO;52.0;16403.0;Paraúna;10749.0;5216403.0;5216403;3786.578;2.8
RS;43.0;16972.0;Santa Margarida do Sul;2658.0;4316972.0;4316972;955.299;2.8
AM;13.0;29.0;Alvarães;16670.0;1300029.0;1300029;5923.461;2.8
PA;15.0;6708.0;Santana do Araguaia;31683.0;1506708.0;1506708;11591.441;2.7
GO;52.0;22302.0;Vila Propício;5982.0;5222302.0;5222302;2181.593;2.7
GO;52.0;19209.0;Santa Cruz de Goiás;3016.0;5219209.0;5219209;1109.007;2.7
MT;51.0;3502.0;Diamantino;22479.0;5103502.0;5103502;8263.397;2.7
MT;51.0;6653.0;Pontal do Araguaia;7299.0;5106653.0;5106653;2742.482;2.7
RS;43.0;11718.0;Maçambará;4487.0;4311718.0;4311718;1682.82;2.7
MG;31.0;16902.0;Comendador Gomes;2813.0;3116902.0;3116902;1041.047;2.7
RR;14.0;175.0;Cantá;20552.0;1400175.0;1400175;7664.831;2.7
MG;31.0;8255.0;Bonito de Minas;10491.0;3108255.0;3108255;3936.455;2.7
MT;51.0;8600.0;Vila Rica;19827.0;5108600.0;5108600;7436.383;2.7
RO;11.0;700.0;Campo Novo de Rondônia;9225.0;1100700.0;1100700;3442.005;2.7
RS;43.0;34.0;Aceguá;4253.0;4300034.0;4300034;1551.339;2.7
GO;52.0;19456.0;Santa Rita do Novo Destino;2648.0;5219456.0;5219456;970.448;2.7
MS;50.0;7307.0;Rio Negro;4933.0;5007307.0;5007307;1828.8;2.7
TO;17.0;8304.0;Goianorte;4840.0;1708304.0;1708304;1797.229;2.7
RS;43.0;10553.0;Itacurubi;3042.0;4310553.0;4310553;1120.874;2.7
GO;52.0;2353.0;Arenópolis;2930.0;5202353.0;5202353;1075.535;2.7
RO;11.0;80.0;Costa Marques;13522.0;1100080.0;1100080;4987.177;2.7
TO;17.0;18907.0;Santa Rosa do Tocantins;4789.0;1718907.0;1718907;1804.687;2.7
PA;15.0;5650.0;Placas;18772.0;1505650.0;1505650;7173.194;2.6
MT;51.0;2603.0;Campinápolis;15713.0;5102603.0;5102603;5978.985;2.6
MG;31.0;45455.0;Olhos-d'Água;5520.0;3145455.0;3145455;2092.078;2.6
RO;11.0;1757.0;Vale do Anari;8265.0;1101757.0;1101757;3135.106;2.6
MS;50.0;7802.0;Selvíria;8593.0;5007802.0;5007802;3254.917;2.6
MT;51.0;359.0;Alto Boa Vista;5875.0;5100359.0;5100359;2248.414;2.6
PA;15.0;6005.0;Prainha;38318.0;1506005.0;1506005;14786.953;2.6
RO;11.0;72.0;Corumbiara;8001.0;1100072.0;1100072;3060.321;2.6
PA;15.0;5809.0;Portel;66898.0;1505809.0;1505809;25384.96;2.6
MT;51.0;5234.0;Lambari D'Oeste;4724.0;5105234.0;5105234;1810.547;2.6
PI;22.0;459.0;Alvorada do Gurguéia;5459.0;2200459.0;2200459;2131.506;2.6
PI;22.0;10102.0;São José do Peixe;3320.0;2210102.0;2210102;1287.174;2.6
AM;13.0;3700.0;Santo Antônio do Içá;30448.0;1303700.0;1303700;12366.214;2.5
GO;52.0;16908.0;Pilar de Goiás;2288.0;5216908.0;5216908;906.048;2.5
PI;22.0;7405.0;Palmeira do Piauí;5048.0;2207405.0;2207405;2024.02;2.5
MG;31.0;66600.0;Serra da Saudade;854.0;3166600.0;3166600;335.659;2.5
TO;17.0;17800.0;Ponte Alta do Bom Jesus;4295.0;1717800.0;1717800;1718.791;2.5
MT;51.0;4526.0;Ipiranga do Norte;8409.0;5104526.0;5104526;3422.016;2.5
PA;15.0;347.0;Água Azul do Norte;17960.0;1500347.0;1500347;7113.955;2.5
MA;21.0;6706.0;Mirador;21518.0;2106706.0;2106706;8522.351;2.5
RS;43.0;12617.0;Muitos Capões;2938.0;4312617.0;4312617;1193.23;2.5
AM;13.0;2009.0;Itapiranga;10805.0;1302009.0;1302009;4335.075;2.5
MT;51.0;6299.0;Paranaíta;11989.0;5106299.0;5106299;4814.149;2.5
MS;50.0;7406.0;Rio Verde de Mato Grosso;20393.0;5007406.0;5007406;8173.868;2.5
TO;17.0;11100.0;Itaporã do Tocantins;2464.0;1711100.0;1711100;969.794;2.5
PI;22.0;5300.0;Jerumenha;4600.0;2205300.0;2205300;1865.94;2.5
MS;50.0;4908.0;Jaraguari;7425.0;5004908.0;5004908;2912.836;2.5
MT;51.0;3056.0;Cláudia;9436.0;5103056.0;5103056;3843.561;2.5
PI;22.0;8106.0;Pimenteiras;11528.0;2208106.0;2208106;4562.58;2.5
PA;15.0;5908.0;Porto de Moz;43673.0;1505908.0;1505908;17423.017;2.5
GO;52.0;175.0;Água Fria de Goiás;4991.0;5200175.0;5200175;2023.636;2.5
MT;51.0;2702.0;Canarana;27657.0;5102702.0;5102702;10855.181;2.5
MS;50.0;1508.0;Bandeirantes;8276.0;5001508.0;5001508;3357.926;2.5
GO;52.0;21577.0;Uirapuru;2809.0;5221577.0;5221577;1154.305;2.4
TO;17.0;4600.0;Chapada de Areia;1563.0;1704600.0;1704600;658.564;2.4
PA;15.0;5437.0;Ourilândia do Norte;34905.0;1505437.0;1505437;14410.567;2.4
PI;22.0;3453.0;Dom Inocêncio;9335.0;2203453.0;2203453;3871.824;2.4
AM;13.0;1506.0;Envira;17920.0;1301506.0;1301506;7505.794;2.4
AM;13.0;60.0;Amaturá;11411.0;1300060.0;1300060;4754.109;2.4
GO;52.0;5521.0;Colinas do Sul;4153.0;5205521.0;5205521;1707.519;2.4
GO;52.0;15652.0;Palestina de Goiás;3132.0;5215652.0;5215652;1318.047;2.4
AM;13.0;1407.0;Eirunepé;35534.0;1301407.0;1301407;14966.242;2.4
GO;52.0;829.0;Amaralina;3281.0;5200829.0;5200829;1343.742;2.4
MG;31.0;32008.0;Itacambira;4265.0;3132008.0;3132008;1788.445;2.4
MT;51.0;7875.0;Sapezal;31499.0;5107875.0;5107875;13614.552;2.3
TO;17.0;13700.0;Monte Santo do Tocantins;2500.0;1713700.0;1713700;1072.92;2.3
RO;11.0;1104.0;Itapuã do Oeste;9209.0;1101104.0;1101104;4081.58;2.3
MS;50.0;807.0;Anaurilândia;7735.0;5000807.0;5000807;3415.657;2.3
BA;29.0;28901.0;São Desidério;34783.0;2928901.0;2928901;15156.712;2.3
RR;14.0;407.0;Normandia;15744.0;1400407.0;1400407;6959.868;2.3
RR;14.0;506.0;São João da Baliza;9727.0;1400506.0;1400506;4284.505;2.3
AC;12.0;609.0;Tarauacá;46517.0;1200609.0;1200609;20169.485;2.3
TO;17.0;12504.0;Marianópolis do Tocantins;4772.0;1712504.0;1712504;2089.575;2.3
AM;13.0;1605.0;Fonte Boa;27875.0;1301605.0;1301605;12155.427;2.3
MT;51.0;6422.0;Peixoto de Azevedo;33599.0;5106422.0;5106422;14433.775;2.3
MS;50.0;203.0;Água Clara;17647.0;5000203.0;5000203;7781.558;2.3
MA;21.0;9700.0;Sambaíba;5701.0;2109700.0;2109700;2476.132;2.3
TO;17.0;10508.0;Itacajá;6969.0;1710508.0;1710508;3047.204;2.3
MG;31.0;38104.0;Lassance;7358.0;3138104.0;3138104;3204.217;2.3
TO;17.0;3057.0;Bandeirantes do Tocantins;3534.0;1703057.0;1703057;1540.541;2.3
MA;21.0;4081.0;Fernando Falcão;11184.0;2104081.0;2104081;5086.589;2.2
MS;50.0;2605.0;Camapuã;13920.0;5002605.0;5002605;6238.127;2.2
PA;15.0;3606.0;Itaituba;133684.0;1503606.0;1503606;62042.472;2.2
GO;52.0;11602.0;Ivolândia;2729.0;5211602.0;5211602;1260.841;2.2
PI;22.0;9757.0;São Gonçalo do Gurguéia;3019.0;2209757.0;2209757;1385.255;2.2
RO;11.0;601.0;Cacaulândia;4345.0;1100601.0;1100601;1961.778;2.2
RO;11.0;262.0;Rio Crespo;3753.0;1100262.0;1100262;1717.64;2.2
MG;31.0;26208.0;Formoso;8103.0;3126208.0;3126208;3686.004;2.2
MA;21.0;10807.0;São Félix de Balsas;4495.0;2110807.0;2110807;2032.599;2.2
TO;17.0;1903.0;Araguacema;6039.0;1701903.0;1701903;2774.505;2.2
AP;16.0;212.0;Cutias;4725.0;1600212.0;1600212;2179.114;2.2
TO;17.0;18659.0;Rio da Conceição;1822.0;1718659.0;1718659;845.823;2.2
AC;12.0;351.0;Marechal Thaumaturgo;17951.0;1200351.0;1200351;8190.953;2.2
PI;22.0;2851.0;Coronel José Dias;4305.0;2202851.0;2202851;1926.103;2.2
MT;51.0;4203.0;Guiratinga;10532.0;5104203.0;5104203;5043.899;2.1
MT;51.0;7750.0;Salto do Céu;3679.0;5107750.0;5107750;1753.378;2.1
MT;51.0;6109.0;Nossa Senhora do Livramento;11658.0;5106109.0;5106109;5537.413;2.1
MT;51.0;7263.0;Santo Afonso;2460.0;5107263.0;5107263;1166.382;2.1
GO;52.0;13509.0;Monte Alegre de Goiás;6613.0;5213509.0;5213509;3119.86;2.1
GO;52.0;10802.0;Itajá;4328.0;5210802.0;5210802;2082.736;2.1
GO;52.0;7253.0;Doverlândia;6895.0;5207253.0;5207253;3227.558;2.1
TO;17.0;21307.0;Tupiratins;1897.0;1721307.0;1721307;889.126;2.1
AP;16.0;709.0;Tartarugalzinho;13785.0;1600709.0;1600709;6684.705;2.1
AM;13.0;1803.0;Ipixuna;25458.0;1301803.0;1301803;12109.779;2.1
MT;51.0;7701.0;Rosário Oeste;15236.0;5107701.0;5107701;7339.443;2.1
MA;21.0;12001.0;Tasso Fragoso;9106.0;2112001.0;2112001;4369.159;2.1
RO;11.0;924.0;Chupinguaia;10129.0;1100924.0;1100924;5126.723;2.0
PI;22.0;8551.0;Porto Alegre do Piauí;2391.0;2208551.0;2208551;1168.044;2.0
SC;42.0;3253.0;Capão Alto;2647.0;4203253.0;4203253;1331.962;2.0
TO;17.0;9807.0;Ipueiras;1627.0;1709807.0;1709807;821.152;2.0
BA;29.0;8101.0;Cocos;19817.0;2908101.0;2908101;10140.572;2.0
PA;15.0;5106.0;Óbidos;55271.0;1505106.0;1505106;28011.041;2.0
TO;17.0;9005.0;Goiatins;12816.0;1709005.0;1709005;6414.846;2.0
MT;51.0;6216.0;Nova Canaã do Norte;11771.0;5106216.0;5106216;5953.099;2.0
PI;22.0;6654.0;Morro Cabeça no Tempo;4458.0;2206654.0;2206654;2207.658;2.0
MT;51.0;2850.0;Castanheira;7459.0;5102850.0;5102850;3713.466;2.0
MS;50.0;2308.0;Brasilândia;11840.0;5002308.0;5002308;5803.542;2.0
MA;21.0;3174.0;Centro Novo do Maranhão;16529.0;2103174.0;2103174;8401.003;2.0
GO;52.0;3575.0;Bonópolis;3306.0;5203575.0;5203575;1635.319;2.0
MS;50.0;6408.0;Pedro Gomes;6974.0;5006408.0;5006408;3553.782;2.0
GO;52.0;4409.0;Caiapônia;16655.0;5204409.0;5204409;8627.961;1.9
RR;14.0;159.0;Bonfim;15222.0;1400159.0;1400159;8079.914;1.9
GO;52.0;4656.0;Campinaçu;3758.0;5204656.0;5204656;1978.386;1.9
MS;50.0;5103.0;Jateí;3620.0;5005103.0;5005103;1933.316;1.9
RR;14.0;704.0;Uiramutã;15571.0;1400704.0;1400704;8113.598;1.9
PI;22.0;8858.0;Riacho Frio;4241.0;2208858.0;2208858;2220.598;1.9
MT;51.0;8857.0;Nova Marilândia;3678.0;5108857.0;5108857;1905.744;1.9
PI;22.0;10953.0;Tamboril do Piauí;3029.0;2210953.0;2210953;1587.296;1.9
MS;50.0;3108.0;Corguinho;4893.0;5003108.0;5003108;2639.657;1.9
GO;52.0;3104.0;Baliza;3335.0;5203104.0;5203104;1780.173;1.9
AM;13.0;1704.0;Humaitá;62312.0;1301704.0;1301704;33111.129;1.9
TO;17.0;5102.0;Chapada da Natividade;3182.0;1705102.0;1705102;1640.833;1.9
MT;51.0;6190.0;Nova Santa Helena;4431.0;5106190.0;5106190;2385.611;1.9
AM;13.0;1654.0;Guajará;14332.0;1301654.0;1301654;7583.534;1.9
TO;17.0;20937.0;Taipas do Tocantins;2086.0;1720937.0;1720937;1105.303;1.9
TO;17.0;18881.0;Santa Maria do Tocantins;2726.0;1718881.0;1718881;1412.318;1.9
TO;17.0;15259.0;Novo Jardim;2263.0;1715259.0;1715259;1213.893;1.9
TO;17.0;15705.0;Palmeirante;4909.0;1715705.0;1715705;2638.465;1.9
GO;52.0;13053.0;Mimoso de Goiás;2633.0;5213053.0;5213053;1380.701;1.9
GO;52.0;20702.0;Sítio d'Abadia;2973.0;5220702.0;5220702;1611.851;1.8
AC;12.0;328.0;Jordão;9787.0;1200328.0;1200328;5357.227;1.8
TO;17.0;16604.0;Peixe;9438.0;1716604.0;1716604;5303.612;1.8
GO;52.0;11305.0;Itarumã;6142.0;5211305.0;5211305;3437.367;1.8
TO;17.0;20499.0;São Valério;4547.0;1720499.0;1720499;2520.465;1.8
MT;51.0;5150.0;Juína;47800.0;5105150.0;5105150;26397.173;1.8
RO;11.0;106.0;Guajará-Mirim;43553.0;1100106.0;1100106;24856.877;1.8
GO;52.0;14838.0;Nova Crixás;13095.0;5214838.0;5214838;7308.681;1.8
MT;51.0;6505.0;Poconé;31269.0;5106505.0;5106505;17156.759;1.8
PI;22.0;1988.0;Brejo do Piauí;3969.0;2201988.0;2201988;2267.327;1.8
AC;12.0;500.0;Sena Madureira;43916.0;1200500.0;1200500;23759.512;1.8
AM;13.0;3908.0;São Paulo de Olivença;35196.0;1303908.0;1303908;19658.502;1.8
MT;51.0;1852.0;Bom Jesus do Araguaia;7731.0;5101852.0;5101852;4266.636;1.8
TO;17.0;2406.0;Arraias;10522.0;1702406.0;1702406;5803.085;1.8
MT;51.0;7800.0;Santo Antônio do Leverger;16795.0;5107800.0;5107800;9469.139;1.8
MT;51.0;8204.0;Torixoréu;4230.0;5108204.0;5108204;2398.383;1.8
AP;16.0;402.0;Mazagão;23575.0;1600402.0;1600402;13294.778;1.8
BA;29.0;11105.0;Formosa do Rio Preto;27421.0;2911105.0;2911105;15634.328;1.8
PI;22.0;1150.0;Baixa Grande do Ribeiro;13838.0;2201150.0;2201150;7808.915;1.8
PA;15.0;6583.0;Santa Maria das Barreiras;17079.0;1506583.0;1506583;10330.214;1.7
AC;12.0;393.0;Porto Walter;11275.0;1200393.0;1200393;6446.385;1.7
MS;50.0;2803.0;Caracol;5115.0;5002803.0;5002803;2943.206;1.7
RO;11.0;1005.0;Governador Jorge Teixeira;8420.0;1101005.0;1101005;5067.384;1.7
PI;22.0;5359.0;João Costa;3031.0;2205359.0;2205359;1800.23;1.7
PA;15.0;7805.0;Senador José Porfírio;24441.0;1507805.0;1507805;14419.916;1.7
TO;17.0;20259.0;São Salvador do Tocantins;2385.0;1720259.0;1720259;1424.753;1.7
MT;51.0;7065.0;Querência;29820.0;5107065.0;5107065;17799.989;1.7
MT;51.0;6828.0;Porto Esperidião;10167.0;5106828.0;5106828;5835.278;1.7
